"time (s)","VT("/vhold") (V)"
3.247E-4,0.7485
3.25E-4,0.7485
3.25E-4,0.7485
3.25E-4,0.7485
3.251E-4,0.7485
3.251E-4,0.7485
3.252E-4,0.7485
3.255E-4,0.7485
3.257E-4,0.7485
3.260E-4,0.7485
3.260E-4,0.7485
3.260E-4,0.7485
3.261E-4,0.7485
3.262E-4,0.7485
3.263E-4,0.7485
3.266E-4,0.7485
3.27E-4,0.7485
3.27E-4,0.7485
3.27E-4,0.7485
3.271E-4,0.7485
3.271E-4,0.7485
3.272E-4,0.7485
3.273E-4,0.7485
3.277E-4,0.7485
3.280E-4,0.7484
3.280E-4,0.7367
3.280E-4,0.7367
3.281E-4,0.7367
3.281E-4,0.7367
3.281E-4,0.7367
3.282E-4,0.7367
3.284E-4,0.7367
3.287E-4,0.7367
3.29E-4,0.7367
3.29E-4,0.7367
3.29E-4,0.7367
3.291E-4,0.7367
3.291E-4,0.7367
3.292E-4,0.7367
3.293E-4,0.7367
3.295E-4,0.7366
3.298E-4,0.7366
3.300E-4,0.7366
3.300E-4,0.7133
3.300E-4,0.7133
3.301E-4,0.7133
3.301E-4,0.7133
3.301E-4,0.7133
3.302E-4,0.7133
3.303E-4,0.7133
3.307E-4,0.7133
3.31E-4,0.7133
3.31E-4,0.7133
3.31E-4,0.7133
3.311E-4,0.7133
3.311E-4,0.7133
3.311E-4,0.7133
3.312E-4,0.7133
3.314E-4,0.7132
3.317E-4,0.7131
3.320E-4,0.7130
3.320E-4,0.6786
3.320E-4,0.6786
3.320E-4,0.6786
3.321E-4,0.6786
3.321E-4,0.6786
3.321E-4,0.6786
3.322E-4,0.6786
3.325E-4,0.6786
3.327E-4,0.6786
3.33E-4,0.6786
3.33E-4,0.6786
3.33E-4,0.6786
3.331E-4,0.6786
3.331E-4,0.6786
3.331E-4,0.6786
3.332E-4,0.6786
3.334E-4,0.6785
3.337E-4,0.6784
3.34E-4,0.6783
3.34E-4,0.6332
3.34E-4,0.6332
3.34E-4,0.6332
3.34E-4,0.6332
3.341E-4,0.6332
3.341E-4,0.6332
3.342E-4,0.6332
3.344E-4,0.6332
3.347E-4,0.6332
3.35E-4,0.6332
3.35E-4,0.6332
3.35E-4,0.6332
3.351E-4,0.6332
3.351E-4,0.6332
3.351E-4,0.6332
3.352E-4,0.6332
3.353E-4,0.6332
3.356E-4,0.6331
3.36E-4,0.6328
3.36E-4,0.5779
3.36E-4,0.5779
3.36E-4,0.5779
3.36E-4,0.5779
3.361E-4,0.5779
3.361E-4,0.5779
3.362E-4,0.5779
3.364E-4,0.5779
3.367E-4,0.5779
3.37E-4,0.5779
3.37E-4,0.5779
3.37E-4,0.5779
3.37E-4,0.5779
3.371E-4,0.5779
3.371E-4,0.5779
3.372E-4,0.5778
3.373E-4,0.5778
3.375E-4,0.5777
3.378E-4,0.5776
3.38E-4,0.5774
3.38E-4,0.5134
3.38E-4,0.5134
3.38E-4,0.5134
3.38E-4,0.5134
3.38E-4,0.5134
3.38E-4,0.5134
3.38E-4,0.5134
3.38E-4,0.5134
3.38E-4,0.5134
3.381E-4,0.5134
3.381E-4,0.5134
3.381E-4,0.5134
3.382E-4,0.5134
3.384E-4,0.5134
3.387E-4,0.5134
3.39E-4,0.5134
3.39E-4,0.5134
3.39E-4,0.5134
3.39E-4,0.5134
3.391E-4,0.5134
3.391E-4,0.5134
3.391E-4,0.5134
3.393E-4,0.5133
3.395E-4,0.5132
3.397E-4,0.5131
3.4E-4,0.5129
3.4E-4,0.4408
3.4E-4,0.4408
3.4E-4,0.4408
3.4E-4,0.4408
3.401E-4,0.4408
3.401E-4,0.4408
3.402E-4,0.4408
3.403E-4,0.4408
3.406E-4,0.4408
3.41E-4,0.4408
3.41E-4,0.4408
3.41E-4,0.4408
3.41E-4,0.4408
3.411E-4,0.4408
3.411E-4,0.4408
3.411E-4,0.4408
3.412E-4,0.4407
3.415E-4,0.4406
3.417E-4,0.4405
3.42E-4,0.4403
3.42E-4,0.3613
3.42E-4,0.3613
3.42E-4,0.3613
3.42E-4,0.3613
3.421E-4,0.3613
3.421E-4,0.3613
3.422E-4,0.3613
3.423E-4,0.3613
3.426E-4,0.3613
3.43E-4,0.3613
3.43E-4,0.3613
3.43E-4,0.3613
3.43E-4,0.3613
3.431E-4,0.3613
3.431E-4,0.3613
3.431E-4,0.3613
3.432E-4,0.3612
3.434E-4,0.3611
3.437E-4,0.3609
3.44E-4,0.3607
3.44E-4,0.2761
3.44E-4,0.2761
3.44E-4,0.2761
3.44E-4,0.2761
3.44E-4,0.2761
3.44E-4,0.2761
3.44E-4,0.2761
3.44E-4,0.2761
3.44E-4,0.2761
3.44E-4,0.2761
3.44E-4,0.2761
3.44E-4,0.2761
3.441E-4,0.2761
3.441E-4,0.2761
3.442E-4,0.2761
3.443E-4,0.2761
3.446E-4,0.2761
3.45E-4,0.2761
3.45E-4,0.2761
3.45E-4,0.2761
3.45E-4,0.2761
3.451E-4,0.2761
3.451E-4,0.2761
3.451E-4,0.2760
3.452E-4,0.2760
3.454E-4,0.2759
3.457E-4,0.2757
3.46E-4,0.2754
3.46E-4,0.1865
3.46E-4,0.1865
3.46E-4,0.1865
3.46E-4,0.1865
3.461E-4,0.1865
3.461E-4,0.1865
3.462E-4,0.1865
3.463E-4,0.1865
3.466E-4,0.1865
3.47E-4,0.1865
3.47E-4,0.1865
3.47E-4,0.1865
3.47E-4,0.1865
3.471E-4,0.1865
3.471E-4,0.1865
3.471E-4,0.1865
3.472E-4,0.1864
3.474E-4,0.1863
3.477E-4,0.1861
3.48E-4,0.1858
3.48E-4,0.09401
3.48E-4,0.09401
3.48E-4,0.09401
3.48E-4,0.09401
3.481E-4,0.09401
3.481E-4,0.09401
3.482E-4,0.09401
3.483E-4,0.09401
3.486E-4,0.09401
3.49E-4,0.09401
3.49E-4,0.09400
3.49E-4,0.09400
3.49E-4,0.09399
3.491E-4,0.09399
3.491E-4,0.09397
3.491E-4,0.09395
3.492E-4,0.09390
3.494E-4,0.09378
3.497E-4,0.09356
3.5E-4,0.09331
3.5E-4,8.813E-6
3.5E-4,8.812E-6
3.5E-4,8.812E-6
3.5E-4,8.812E-6
3.501E-4,8.812E-6
3.501E-4,8.812E-6
3.502E-4,8.812E-6
3.503E-4,8.812E-6
3.506E-4,8.812E-6
3.510E-4,8.811E-6
3.510E-4,4.055E-6
3.510E-4,-1.029E-6
3.510E-4,-5.904E-6
3.510E-4,-7.607E-6
3.510E-4,-9.215E-6
3.511E-4,-1.083E-5
3.511E-4,-1.203E-5
3.511E-4,-1.341E-5
3.511E-4,-1.477E-5
3.511E-4,-1.749E-5
3.511E-4,-2.298E-5
3.511E-4,-3.412E-5
3.511E-4,-5.707E-5
3.512E-4,-1.056E-4
3.514E-4,-2.133E-4
3.518E-4,-4.709E-4
3.52E-4,-6.891E-4
3.52E-4,-0.09400
3.52E-4,-0.09400
3.52E-4,-0.09400
3.52E-4,-0.09400
3.521E-4,-0.09400
3.521E-4,-0.09400
3.522E-4,-0.09400
3.523E-4,-0.09400
3.526E-4,-0.09400
3.530E-4,-0.09400
3.530E-4,-0.09400
3.530E-4,-0.09400
3.530E-4,-0.09401
3.531E-4,-0.09402
3.531E-4,-0.09403
3.531E-4,-0.09405
3.532E-4,-0.09411
3.534E-4,-0.09422
3.537E-4,-0.09444
3.54E-4,-0.09468
3.54E-4,-0.1865
3.54E-4,-0.1865
3.54E-4,-0.1865
3.54E-4,-0.1865
3.541E-4,-0.1865
3.541E-4,-0.1865
3.542E-4,-0.1865
3.543E-4,-0.1865
3.546E-4,-0.1865
3.550E-4,-0.1865
3.550E-4,-0.1865
3.550E-4,-0.1865
3.550E-4,-0.1865
3.551E-4,-0.1865
3.551E-4,-0.1865
3.551E-4,-0.1866
3.552E-4,-0.1866
3.554E-4,-0.1867
3.557E-4,-0.1869
3.56E-4,-0.1872
3.56E-4,-0.2761
3.56E-4,-0.2761
3.56E-4,-0.2761
3.56E-4,-0.2761
3.561E-4,-0.2761
3.561E-4,-0.2761
3.562E-4,-0.2761
3.563E-4,-0.2761
3.566E-4,-0.2761
3.570E-4,-0.2761
3.570E-4,-0.2761
3.570E-4,-0.2761
3.570E-4,-0.2761
3.571E-4,-0.2761
3.571E-4,-0.2761
3.571E-4,-0.2761
3.572E-4,-0.2762
3.574E-4,-0.2763
3.577E-4,-0.2765
3.58E-4,-0.2767
3.58E-4,-0.3613
3.58E-4,-0.3613
3.58E-4,-0.3613
3.58E-4,-0.3613
3.58E-4,-0.3613
3.58E-4,-0.3613
3.58E-4,-0.3613
3.58E-4,-0.3613
3.58E-4,-0.3613
3.58E-4,-0.3613
3.58E-4,-0.3613
3.58E-4,-0.3613
3.581E-4,-0.3613
3.581E-4,-0.3613
3.582E-4,-0.3613
3.583E-4,-0.3613
3.586E-4,-0.3613
3.59E-4,-0.3613
3.59E-4,-0.3613
3.59E-4,-0.3613
3.59E-4,-0.3613
3.591E-4,-0.3613
3.591E-4,-0.3613
3.591E-4,-0.3614
3.592E-4,-0.3614
3.594E-4,-0.3615
3.597E-4,-0.3617
3.6E-4,-0.3619
3.6E-4,-0.4408
3.6E-4,-0.4408
3.6E-4,-0.4408
3.6E-4,-0.4408
3.601E-4,-0.4408
3.601E-4,-0.4408
3.602E-4,-0.4408
3.603E-4,-0.4408
3.606E-4,-0.4408
3.61E-4,-0.4408
3.61E-4,-0.4408
3.61E-4,-0.4408
3.61E-4,-0.4408
3.611E-4,-0.4409
3.611E-4,-0.4409
3.611E-4,-0.4409
3.613E-4,-0.4409
3.615E-4,-0.4410
3.617E-4,-0.4412
3.62E-4,-0.4414
3.62E-4,-0.5134
3.62E-4,-0.5134
3.62E-4,-0.5134
3.62E-4,-0.5134
3.621E-4,-0.5134
3.621E-4,-0.5134
3.622E-4,-0.5134
3.623E-4,-0.5134
3.626E-4,-0.5134
3.63E-4,-0.5134
3.63E-4,-0.5134
3.63E-4,-0.5134
3.63E-4,-0.5134
3.631E-4,-0.5134
3.631E-4,-0.5134
3.631E-4,-0.5135
3.633E-4,-0.5135
3.635E-4,-0.5136
3.637E-4,-0.5137
3.64E-4,-0.5139
3.64E-4,-0.5779
3.64E-4,-0.5779
3.64E-4,-0.5779
3.64E-4,-0.5779
3.64E-4,-0.5779
3.64E-4,-0.5779
3.64E-4,-0.5779
3.64E-4,-0.5779
3.64E-4,-0.5779
3.641E-4,-0.5779
3.641E-4,-0.5779
3.641E-4,-0.5779
3.642E-4,-0.5779
3.644E-4,-0.5779
3.647E-4,-0.5779
3.65E-4,-0.5779
3.65E-4,-0.5779
3.65E-4,-0.5779
3.65E-4,-0.5779
3.651E-4,-0.5779
3.651E-4,-0.5779
3.652E-4,-0.5779
3.653E-4,-0.5780
3.655E-4,-0.5781
3.66E-4,-0.5783
3.66E-4,-0.6332
3.66E-4,-0.6332
3.66E-4,-0.6332
3.66E-4,-0.6332
3.661E-4,-0.6332
3.661E-4,-0.6332
3.662E-4,-0.6332
3.664E-4,-0.6332
3.667E-4,-0.6332
3.67E-4,-0.6332
3.67E-4,-0.6332
3.67E-4,-0.6333
3.671E-4,-0.6333
3.671E-4,-0.6333
3.671E-4,-0.6333
3.672E-4,-0.6333
3.674E-4,-0.6333
3.677E-4,-0.6335
3.68E-4,-0.6336
3.68E-4,-0.6786
3.68E-4,-0.6786
3.68E-4,-0.6786
3.68E-4,-0.6786
3.681E-4,-0.6786
3.681E-4,-0.6786
3.682E-4,-0.6786
3.684E-4,-0.6786
3.687E-4,-0.6786
3.69E-4,-0.6786
3.69E-4,-0.6786
3.69E-4,-0.6786
3.691E-4,-0.6786
3.691E-4,-0.6786
3.691E-4,-0.6786
3.692E-4,-0.6787
3.694E-4,-0.6787
3.697E-4,-0.6788
3.7E-4,-0.6789
3.7E-4,-0.7133
3.7E-4,-0.7133
3.7E-4,-0.7133
3.701E-4,-0.7133
3.701E-4,-0.7133
3.701E-4,-0.7133
3.702E-4,-0.7133
3.705E-4,-0.7133
3.707E-4,-0.7133
3.71E-4,-0.7133
3.71E-4,-0.7133
3.71E-4,-0.7133
3.711E-4,-0.7133
3.711E-4,-0.7133
3.711E-4,-0.7133
3.712E-4,-0.7133
3.714E-4,-0.7134
3.717E-4,-0.7134
3.72E-4,-0.7135
3.72E-4,-0.7367
3.72E-4,-0.7367
3.721E-4,-0.7367
3.721E-4,-0.7367
3.721E-4,-0.7367
3.722E-4,-0.7367
3.723E-4,-0.7367
3.727E-4,-0.7367
3.73E-4,-0.7367
3.73E-4,-0.7367
3.73E-4,-0.7367
3.731E-4,-0.7367
3.731E-4,-0.7367
3.732E-4,-0.7367
3.733E-4,-0.7367
3.736E-4,-0.7368
3.74E-4,-0.7368
3.74E-4,-0.7485
3.74E-4,-0.7485
3.741E-4,-0.7485
3.741E-4,-0.7485
3.741E-4,-0.7485
3.742E-4,-0.7485
3.744E-4,-0.7485
3.747E-4,-0.7485
3.75E-4,-0.7485
3.75E-4,-0.7485
3.75E-4,-0.7485
3.751E-4,-0.7485
3.751E-4,-0.7485
3.752E-4,-0.7485
3.755E-4,-0.7485
3.757E-4,-0.7485
3.760E-4,-0.7485
3.760E-4,-0.7485
3.760E-4,-0.7485
3.761E-4,-0.7485
3.762E-4,-0.7485
3.763E-4,-0.7485
3.766E-4,-0.7485
3.77E-4,-0.7485
3.77E-4,-0.7485
3.77E-4,-0.7485
3.771E-4,-0.7485
3.771E-4,-0.7485
3.772E-4,-0.7485
3.773E-4,-0.7485
3.777E-4,-0.7485
3.780E-4,-0.7484
3.780E-4,-0.7367
3.780E-4,-0.7367
3.781E-4,-0.7367
3.781E-4,-0.7367
3.781E-4,-0.7367
3.782E-4,-0.7367
3.784E-4,-0.7367
3.787E-4,-0.7367
3.79E-4,-0.7367
3.79E-4,-0.7367
3.79E-4,-0.7367
3.791E-4,-0.7367
3.791E-4,-0.7367
3.792E-4,-0.7367
3.793E-4,-0.7367
3.795E-4,-0.7366
3.798E-4,-0.7366
3.800E-4,-0.7366
3.800E-4,-0.7133
3.800E-4,-0.7133
3.801E-4,-0.7133
3.801E-4,-0.7133
3.801E-4,-0.7133
3.802E-4,-0.7133
3.803E-4,-0.7133
3.807E-4,-0.7133
3.81E-4,-0.7133
3.81E-4,-0.7133
3.81E-4,-0.7133
3.811E-4,-0.7133
3.811E-4,-0.7133
3.811E-4,-0.7133
3.812E-4,-0.7133
3.814E-4,-0.7132
3.817E-4,-0.7131
3.820E-4,-0.7130
3.820E-4,-0.6786
3.820E-4,-0.6786
3.820E-4,-0.6786
3.821E-4,-0.6786
3.821E-4,-0.6786
3.821E-4,-0.6786
3.822E-4,-0.6786
3.825E-4,-0.6786
3.827E-4,-0.6786
3.83E-4,-0.6786
3.83E-4,-0.6786
3.83E-4,-0.6786
3.831E-4,-0.6786
3.831E-4,-0.6786
3.831E-4,-0.6786
3.832E-4,-0.6786
3.834E-4,-0.6785
3.837E-4,-0.6784
3.84E-4,-0.6783
3.84E-4,-0.6332
3.84E-4,-0.6332
3.84E-4,-0.6332
3.84E-4,-0.6332
3.841E-4,-0.6332
3.841E-4,-0.6332
3.842E-4,-0.6332
3.844E-4,-0.6332
3.847E-4,-0.6332
3.85E-4,-0.6332
3.85E-4,-0.6332
3.85E-4,-0.6332
3.851E-4,-0.6332
3.851E-4,-0.6332
3.851E-4,-0.6332
3.852E-4,-0.6332
3.853E-4,-0.6332
3.856E-4,-0.6331
3.86E-4,-0.6328
3.86E-4,-0.5779
3.86E-4,-0.5779
3.86E-4,-0.5779
3.86E-4,-0.5779
3.861E-4,-0.5779
3.861E-4,-0.5779
3.862E-4,-0.5779
3.864E-4,-0.5779
3.867E-4,-0.5779
3.87E-4,-0.5779
3.87E-4,-0.5779
3.87E-4,-0.5779
3.87E-4,-0.5779
3.871E-4,-0.5779
3.871E-4,-0.5779
3.872E-4,-0.5778
3.873E-4,-0.5778
3.875E-4,-0.5777
3.878E-4,-0.5776
3.88E-4,-0.5774
3.88E-4,-0.5134
3.88E-4,-0.5134
3.88E-4,-0.5134
3.88E-4,-0.5134
3.88E-4,-0.5134
3.88E-4,-0.5134
3.88E-4,-0.5134
3.88E-4,-0.5134
3.88E-4,-0.5134
3.881E-4,-0.5134
3.881E-4,-0.5134
3.881E-4,-0.5134
3.882E-4,-0.5134
3.884E-4,-0.5134
3.887E-4,-0.5134
3.89E-4,-0.5134
3.89E-4,-0.5134
3.89E-4,-0.5134
3.89E-4,-0.5134
3.891E-4,-0.5134
3.891E-4,-0.5134
3.891E-4,-0.5134
3.893E-4,-0.5133
3.895E-4,-0.5132
3.897E-4,-0.5131
3.9E-4,-0.5129
3.9E-4,-0.4408
3.9E-4,-0.4408
3.9E-4,-0.4408
3.9E-4,-0.4408
3.901E-4,-0.4408
3.901E-4,-0.4408
3.902E-4,-0.4408
3.903E-4,-0.4408
3.906E-4,-0.4408
3.91E-4,-0.4408
3.91E-4,-0.4408
3.91E-4,-0.4408
3.91E-4,-0.4408
3.911E-4,-0.4408
3.911E-4,-0.4408
3.911E-4,-0.4408
3.912E-4,-0.4407
3.915E-4,-0.4406
3.917E-4,-0.4405
3.92E-4,-0.4403
3.92E-4,-0.3613
3.92E-4,-0.3613
3.92E-4,-0.3613
3.92E-4,-0.3613
3.921E-4,-0.3613
3.921E-4,-0.3613
3.922E-4,-0.3613
3.923E-4,-0.3613
3.926E-4,-0.3613
3.93E-4,-0.3613
3.93E-4,-0.3613
3.93E-4,-0.3613
3.93E-4,-0.3613
3.931E-4,-0.3613
3.931E-4,-0.3613
3.931E-4,-0.3613
3.932E-4,-0.3612
3.934E-4,-0.3611
3.937E-4,-0.3609
3.94E-4,-0.3607
3.94E-4,-0.2761
3.94E-4,-0.2761
3.94E-4,-0.2761
3.94E-4,-0.2761
3.94E-4,-0.2761
3.94E-4,-0.2761
3.94E-4,-0.2761
3.94E-4,-0.2761
3.94E-4,-0.2761
3.94E-4,-0.2761
3.94E-4,-0.2761
3.94E-4,-0.2761
3.941E-4,-0.2761
3.941E-4,-0.2761
3.942E-4,-0.2761
3.943E-4,-0.2761
3.946E-4,-0.2761
3.95E-4,-0.2761
3.95E-4,-0.2761
3.95E-4,-0.2761
3.95E-4,-0.2761
3.951E-4,-0.2761
3.951E-4,-0.2761
3.951E-4,-0.2760
3.952E-4,-0.2760
3.954E-4,-0.2759
3.957E-4,-0.2757
3.96E-4,-0.2754
3.96E-4,-0.1865
3.96E-4,-0.1865
3.96E-4,-0.1865
3.96E-4,-0.1865
3.961E-4,-0.1865
3.961E-4,-0.1865
3.962E-4,-0.1865
3.963E-4,-0.1865
3.966E-4,-0.1865
3.97E-4,-0.1865
3.97E-4,-0.1865
3.97E-4,-0.1865
3.97E-4,-0.1865
3.971E-4,-0.1865
3.971E-4,-0.1865
3.971E-4,-0.1865
3.972E-4,-0.1864
3.974E-4,-0.1863
3.977E-4,-0.1861
3.98E-4,-0.1858
3.98E-4,-0.09401
3.98E-4,-0.09401
3.98E-4,-0.09401
3.98E-4,-0.09401
3.981E-4,-0.09401
3.981E-4,-0.09401
3.982E-4,-0.09401
3.983E-4,-0.09401
3.986E-4,-0.09401
3.99E-4,-0.09401
3.99E-4,-0.09400
3.99E-4,-0.09400
3.99E-4,-0.09399
3.991E-4,-0.09399
3.991E-4,-0.09397
3.991E-4,-0.09395
3.992E-4,-0.09390
3.994E-4,-0.09378
3.997E-4,-0.09356
4.0E-4,-0.09331
4.0E-4,-8.813E-6
4.0E-4,-8.812E-6
4.0E-4,-8.812E-6
4.0E-4,-8.812E-6
4.001E-4,-8.812E-6
4.001E-4,-8.812E-6
4.002E-4,-8.812E-6
4.003E-4,-8.812E-6
4.006E-4,-8.812E-6
4.01E-4,-8.811E-6
4.01E-4,-4.055E-6
4.01E-4,1.029E-6
4.01E-4,5.904E-6
4.01E-4,7.607E-6
4.01E-4,9.215E-6
4.011E-4,1.083E-5
4.011E-4,1.203E-5
4.011E-4,1.341E-5
4.011E-4,1.477E-5
4.011E-4,1.749E-5
4.011E-4,2.298E-5
4.011E-4,3.412E-5
4.011E-4,5.707E-5
4.012E-4,1.056E-4
4.014E-4,2.133E-4
4.018E-4,4.709E-4
4.020E-4,6.891E-4
4.020E-4,0.09400
4.020E-4,0.09400
4.020E-4,0.09400
4.020E-4,0.09400
4.021E-4,0.09400
4.021E-4,0.09400
4.022E-4,0.09400
4.023E-4,0.09400
4.026E-4,0.09400
4.03E-4,0.09400
4.03E-4,0.09400
4.03E-4,0.09400
4.03E-4,0.09401
4.031E-4,0.09402
4.031E-4,0.09403
4.031E-4,0.09405
4.032E-4,0.09411
4.034E-4,0.09422
4.037E-4,0.09444
4.04E-4,0.09468
4.04E-4,0.1865
4.04E-4,0.1865
4.04E-4,0.1865
4.04E-4,0.1865
4.041E-4,0.1865
4.041E-4,0.1865
4.042E-4,0.1865
4.043E-4,0.1865
4.046E-4,0.1865
4.05E-4,0.1865
4.05E-4,0.1865
4.05E-4,0.1865
4.05E-4,0.1865
4.051E-4,0.1865
4.051E-4,0.1865
4.051E-4,0.1866
4.052E-4,0.1866
4.054E-4,0.1867
4.057E-4,0.1869
4.060E-4,0.1872
4.060E-4,0.2761
4.060E-4,0.2761
4.060E-4,0.2761
4.060E-4,0.2761
4.061E-4,0.2761
4.061E-4,0.2761
4.062E-4,0.2761
4.063E-4,0.2761
4.066E-4,0.2761
4.07E-4,0.2761
4.07E-4,0.2761
4.07E-4,0.2761
4.07E-4,0.2761
4.071E-4,0.2761
4.071E-4,0.2761
4.071E-4,0.2761
4.072E-4,0.2762
4.074E-4,0.2763
4.077E-4,0.2765
4.08E-4,0.2767
4.08E-4,0.3613
4.08E-4,0.3613
4.08E-4,0.3613
4.08E-4,0.3613
4.08E-4,0.3613
4.08E-4,0.3613
4.08E-4,0.3613
4.08E-4,0.3613
4.08E-4,0.3613
4.08E-4,0.3613
4.08E-4,0.3613
4.08E-4,0.3613
4.081E-4,0.3613
4.081E-4,0.3613
4.082E-4,0.3613
4.083E-4,0.3613
4.086E-4,0.3613
4.09E-4,0.3613
4.09E-4,0.3613
4.09E-4,0.3613
4.09E-4,0.3613
4.091E-4,0.3613
4.091E-4,0.3613
4.091E-4,0.3614
4.092E-4,0.3614
4.094E-4,0.3615
4.097E-4,0.3617
4.1E-4,0.3619
4.1E-4,0.4408
4.1E-4,0.4408
4.1E-4,0.4408
4.1E-4,0.4408
4.101E-4,0.4408
4.101E-4,0.4408
4.102E-4,0.4408
4.103E-4,0.4408
4.106E-4,0.4408
4.11E-4,0.4408
4.11E-4,0.4408
4.11E-4,0.4408
4.11E-4,0.4408
4.111E-4,0.4409
4.111E-4,0.4409
4.111E-4,0.4409
4.113E-4,0.4409
4.115E-4,0.4410
4.117E-4,0.4412
4.12E-4,0.4414
4.12E-4,0.5134
4.12E-4,0.5134
4.12E-4,0.5134
4.12E-4,0.5134
4.121E-4,0.5134
4.121E-4,0.5134
4.122E-4,0.5134
4.123E-4,0.5134
4.126E-4,0.5134
4.13E-4,0.5134
4.13E-4,0.5134
4.13E-4,0.5134
4.13E-4,0.5134
4.131E-4,0.5134
4.131E-4,0.5134
4.131E-4,0.5135
4.133E-4,0.5135
4.135E-4,0.5136
4.137E-4,0.5137
4.14E-4,0.5139
4.14E-4,0.5779
4.14E-4,0.5779
4.14E-4,0.5779
4.14E-4,0.5779
4.14E-4,0.5779
4.14E-4,0.5779
4.14E-4,0.5779
4.14E-4,0.5779
4.14E-4,0.5779
4.141E-4,0.5779
4.141E-4,0.5779
4.141E-4,0.5779
4.142E-4,0.5779
4.144E-4,0.5779
4.147E-4,0.5779
4.15E-4,0.5779
4.15E-4,0.5779
4.15E-4,0.5779
4.15E-4,0.5779
4.151E-4,0.5779
4.151E-4,0.5779
4.152E-4,0.5779
4.153E-4,0.5780
4.155E-4,0.5781
4.16E-4,0.5783
4.16E-4,0.6332
4.16E-4,0.6332
4.16E-4,0.6332
4.16E-4,0.6332
4.161E-4,0.6332
4.161E-4,0.6332
4.162E-4,0.6332
4.164E-4,0.6332
4.167E-4,0.6332
4.17E-4,0.6332
4.17E-4,0.6332
4.17E-4,0.6333
4.171E-4,0.6333
4.171E-4,0.6333
4.171E-4,0.6333
4.172E-4,0.6333
4.174E-4,0.6333
4.177E-4,0.6335
4.18E-4,0.6336
4.18E-4,0.6786
4.18E-4,0.6786
4.18E-4,0.6786
4.18E-4,0.6786
4.181E-4,0.6786
4.181E-4,0.6786
4.182E-4,0.6786
4.184E-4,0.6786
4.187E-4,0.6786
4.19E-4,0.6786
4.19E-4,0.6786
4.19E-4,0.6786
4.191E-4,0.6786
4.191E-4,0.6786
4.191E-4,0.6786
4.192E-4,0.6787
4.194E-4,0.6787
4.197E-4,0.6788
4.2E-4,0.6789
4.2E-4,0.7133
4.2E-4,0.7133
4.2E-4,0.7133
4.201E-4,0.7133
4.201E-4,0.7133
4.201E-4,0.7133
4.202E-4,0.7133
4.205E-4,0.7133
4.207E-4,0.7133
4.21E-4,0.7133
4.21E-4,0.7133
4.21E-4,0.7133
4.211E-4,0.7133
4.211E-4,0.7133
4.211E-4,0.7133
4.212E-4,0.7133
4.214E-4,0.7134
4.217E-4,0.7134
4.22E-4,0.7135
4.22E-4,0.7367
4.22E-4,0.7367
4.221E-4,0.7367
4.221E-4,0.7367
4.221E-4,0.7367
4.222E-4,0.7367
4.223E-4,0.7367
4.227E-4,0.7367
4.23E-4,0.7367
4.23E-4,0.7367
4.23E-4,0.7367
4.231E-4,0.7367
4.231E-4,0.7367
4.232E-4,0.7367
4.233E-4,0.7367
4.236E-4,0.7368
4.24E-4,0.7368
4.24E-4,0.7485
4.24E-4,0.7485
4.241E-4,0.7485
4.241E-4,0.7485
4.241E-4,0.7485
4.242E-4,0.7485
4.244E-4,0.7485
4.247E-4,0.7485
4.25E-4,0.7485
4.25E-4,0.7485
4.25E-4,0.7485
4.251E-4,0.7485
4.251E-4,0.7485
4.252E-4,0.7485
4.255E-4,0.7485
4.257E-4,0.7485
4.26E-4,0.7485
4.26E-4,0.7485
4.26E-4,0.7485
4.261E-4,0.7485
4.262E-4,0.7485
4.263E-4,0.7485
4.266E-4,0.7485
4.270E-4,0.7485
4.270E-4,0.7485
4.270E-4,0.7485
4.271E-4,0.7485
4.271E-4,0.7485
4.272E-4,0.7485
4.273E-4,0.7485
4.277E-4,0.7485
4.28E-4,0.7484
4.28E-4,0.7367
4.28E-4,0.7367
4.281E-4,0.7367
4.281E-4,0.7367
4.281E-4,0.7367
4.282E-4,0.7367
4.284E-4,0.7367
4.287E-4,0.7367
4.29E-4,0.7367
4.29E-4,0.7367
4.29E-4,0.7367
4.291E-4,0.7367
4.291E-4,0.7367
4.292E-4,0.7367
4.293E-4,0.7367
4.295E-4,0.7366
4.298E-4,0.7366
4.3E-4,0.7366
4.3E-4,0.7133
4.3E-4,0.7133
4.301E-4,0.7133
4.301E-4,0.7133
4.301E-4,0.7133
4.302E-4,0.7133
4.303E-4,0.7133
4.307E-4,0.7133
4.310E-4,0.7133
4.310E-4,0.7133
4.310E-4,0.7133
4.311E-4,0.7133
4.311E-4,0.7133
4.311E-4,0.7133
4.312E-4,0.7133
4.314E-4,0.7132
4.317E-4,0.7131
4.32E-4,0.7130
4.32E-4,0.6786
4.32E-4,0.6786
4.32E-4,0.6786
4.321E-4,0.6786
4.321E-4,0.6786
4.321E-4,0.6786
4.322E-4,0.6786
4.325E-4,0.6786
4.327E-4,0.6786
4.33E-4,0.6786
4.33E-4,0.6786
4.33E-4,0.6786
4.331E-4,0.6786
4.331E-4,0.6786
4.331E-4,0.6786
4.332E-4,0.6786
4.334E-4,0.6785
4.337E-4,0.6784
4.34E-4,0.6783
4.34E-4,0.6332
4.34E-4,0.6332
4.34E-4,0.6332
4.34E-4,0.6332
4.341E-4,0.6332
